type,stid,lat,lon,year,month,day,hour,dattim,tmpf,prec,wspd,gust,drct,relh,solr,hffmc,hisi,hfwi,hdsr,gfmc,gisi,vpd,obtime
O,ITCM5,47.24,-95.19,2021,10,06,16,202110061600,69,0,6,13,157,64,409,82.2,2.4,8.6,1.2,87.5,4.9,9,1607
O,ITCM5,47.24,-95.19,2021,10,06,15,202110061500,64,0,6,12,171,73,278,81.8,2.3,8.2,1.1,83.3,2.7,5,1507
O,ITCM5,47.24,-95.19,2021,10,06,14,202110061400,59,0,5,14,169,84,134,81.6,2,7.3,0.9,79.7,1.7,3,1407
O,ITCM5,47.24,-95.19,2021,10,06,13,202110061300,55,0,6,13,170,93,13,81.6,2.2,7.9,1.1,78.3,1.6,1,1307
O,ITCM5,47.24,-95.19,2021,10,06,12,202110061200,55,0,6,13,172,93,0,82.2,2.4,8.6,1.2,79.9,1.8,1,1207
O,ITCM5,47.24,-95.19,2021,10,06,11,202110061100,55,0,5,11,168,92,0,82.8,2.4,8.6,1.2,80.2,1.7,1,1107
O,ITCM5,47.24,-95.19,2021,10,06,10,202110061000,56,0,6,12,169,89,0,83.4,2.8,9.8,1.5,80.9,2,2,1007
O,ITCM5,47.24,-95.19,2021,10,06,09,202110060900,57,0,5,11,178,87,0,84,2.8,9.8,1.5,81.4,2,2,907
O,ITCM5,47.24,-95.19,2021,10,06,08,202110060800,58,0,6,10,167,86,0,84.5,3.2,10.9,1.9,81.6,2.2,2,807
O,ITCM5,47.24,-95.19,2021,10,06,07,202110060700,59,0,4,11,172,83,0,85.1,3,10.3,1.7,82.4,2.1,3,707
O,ITCM5,47.24,-95.19,2021,10,06,06,202110060600,60,0,5,11,166,81,0,85.6,3.4,11.5,2,82.7,2.3,3,607
O,ITCM5,47.24,-95.19,2021,10,06,05,202110060500,61,0,4,9,163,78,0,86,3.4,11.5,2,83.3,2.3,4,507
O,ITCM5,47.24,-95.19,2021,10,06,04,202110060400,63,0,6,14,163,74,0,86.4,4.2,13.6,2.7,83.9,3,5,407
O,ITCM5,47.24,-95.19,2021,10,06,03,202110060300,63,0,5,13,169,71,0,86.7,4,13.1,2.6,84.3,2.9,6,307
O,ITCM5,47.24,-95.19,2021,10,06,02,202110060200,64,0,5,10,161,68,0,87,4.2,13.6,2.7,84.8,3.1,7,207
O,ITCM5,47.24,-95.19,2021,10,06,01,202110060100,63,0,2,6,144,65,0,87.2,3.4,11.5,2,85,2.5,7,107
O,ITCM5,47.24,-95.19,2021,10,06,00,202110060000,69,0,3,14,160,51,13,87.3,3.7,12.3,2.3,89.7,5.3,12,7
O,ITCM5,47.24,-95.19,2021,10,05,23,202110052300,73,0,6,13,176,43,133,87.2,4.7,14.8,3.2,92,9.3,16,2307
O,ITCM5,47.24,-95.19,2021,10,05,22,202110052200,77,0,6,17,178,36,286,86.8,4.4,14.1,2.9,93.9,12.1,20,2207
O,ITCM5,47.24,-95.19,2021,10,05,21,202110052100,78,0,6,14,186,36,421,86,3.9,12.8,2.5,93.9,12.1,21,2107
O,ITCM5,47.24,-95.19,2021,10,05,20,202110052000,78,0,8,15,156,37,519,85,4,13.1,2.6,93.8,14.1,21,2007
O,ITCM5,47.24,-95.19,2021,10,05,19,202110051900,77,0,8,16,160,39,570,83.8,3.4,11.5,2,93.7,13.8,19,1907
O,ITCM5,47.24,-95.19,2021,10,05,18,202110051800,75,0,8,15,156,44,571,82.4,2.9,10.1,1.6,92.7,12,17,1807
O,ITCM5,47.24,-95.19,2021,10,05,17,202110051700,72,0,8,15,170,48,516,81.1,2.5,8.6,1.2,90.9,9.3,14,1707
O,ITCM5,47.24,-95.19,2021,10,05,16,202110051600,68,0,6,15,180,58,417,79.9,1.8,6.4,0.7,87.8,5.1,10,1607
O,ITCM5,47.24,-95.19,2021,10,05,15,202110051500,63,0,5,11,167,72,291,79.1,1.6,5.7,0.6,82.7,2.3,6,1507
O,ITCM5,47.24,-95.19,2021,10,05,14,202110051400,57,0,5,10,172,87,154,78.7,1.5,5.4,0.5,78,1.4,2,1407
O,ITCM5,47.24,-95.19,2021,10,05,13,202110051300,52,0,4,7,170,99,16,78.7,1.4,5,0.5,76.2,1.1,0,1307
O,ITCM5,47.24,-95.19,2021,10,05,12,202110051200,51,0,4,8,168,100,0,79.4,1.5,5.4,0.5,78.1,1.3,0,1207
O,ITCM5,47.24,-95.19,2021,10,05,11,202110051100,51,0,3,7,168,100,0,80.3,1.5,5.4,0.5,78.3,1.2,0,1107
O,ITCM5,47.24,-95.19,2021,10,05,10,202110051000,49,0,3,5,167,100,0,81.2,1.7,6.1,0.7,78.3,1.2,0,1007
O,ITCM5,47.24,-95.19,2021,10,05,09,202110050900,44,0,1,4,154,100,0,82.2,1.6,5.7,0.6,79,1.1,0,907
O,ITCM5,47.24,-95.19,2021,10,05,08,202110050800,43,0,0,3,,100,0,83.2,1.7,6.1,0.7,79.8,1.1,0,807
O,ITCM5,47.24,-95.19,2021,10,05,07,202110050700,42,0,0,1,,99,0,84.1,1.9,6.7,0.8,80,1.1,0,707
O,ITCM5,47.24,-95.19,2021,10,05,06,202110050600,43,0,0,0,,99,0,84.9,2.1,7.4,0.9,80,1.1,0,607
O,ITCM5,47.24,-95.19,2021,10,05,05,202110050500,44,0,0,0,,98,0,85.8,2.4,8.3,1.2,80.2,1.2,0,507
O,ITCM5,47.24,-95.19,2021,10,05,04,202110050400,45,0,0,0,,95,0,86.7,2.7,9.2,1.4,80.8,1.2,1,407
O,ITCM5,47.24,-95.19,2021,10,05,03,202110050300,47,0,0,2,,91,0,87.6,3,10.1,1.6,81.5,1.3,1,307
O,ITCM5,47.24,-95.19,2021,10,05,02,202110050200,50,0,0,3,,82,0,88.4,3.4,11.2,1.9,82.8,1.6,2,207
O,ITCM5,47.24,-95.19,2021,10,05,01,202110050100,55,0,0,0,,69,0,89,3.7,11.9,2.2,84.3,1.9,5,107
O,ITCM5,47.24,-95.19,2021,10,05,00,202110050000,63,0,0,3,,55,16,89.3,3.9,12.5,2.4,92,5.7,9,7
O,ITCM5,47.24,-95.19,2021,10,04,23,202110042300,77,0,1,8,30,25,144,89.4,4.3,13.5,2.7,95.8,10.5,24,2307
O,ITCM5,47.24,-95.19,2021,10,04,22,202110042200,79,0,5,9,323,22,301,88.7,5.3,15.8,3.6,96.7,16.3,26,2207
O,ITCM5,47.24,-95.19,2021,10,04,21,202110042100,81,0,3,10,292,23,430,87.5,3.8,12.2,2.3,97.4,15.3,28,2107
O,ITCM5,47.24,-95.19,2021,10,04,20,202110042000,80,0,4,9,295,25,528,86.1,3.4,11.2,1.9,97.4,16.6,26,2007
O,ITCM5,47.24,-95.19,2021,10,04,19,202110041900,79,0,4,9,315,25,569,84.6,2.8,9.5,1.5,97.4,16.6,25,1907
O,ITCM5,47.24,-95.19,2021,10,04,18,202110041800,79,0,3,7,281,28,573,82.8,2,7.1,0.9,97.4,15.2,24,1807
O,ITCM5,47.24,-95.19,2021,10,04,17,202110041700,75,0,1,7,259,38,518,80.9,1.4,4.7,0.4,95.9,10.7,18,1707
O,ITCM5,47.24,-95.19,2021,10,04,16,202110041600,70,0,3,8,257,43,418,79.6,1.4,4.7,0.4,91.7,6.9,14,1607
O,ITCM5,47.24,-95.19,2021,10,04,15,202110041500,66,0,3,8,204,47,291,78.3,1.2,4,0.3,86.6,3.3,12,1507
O,ITCM5,47.24,-95.19,2021,10,04,14,202110041400,57,0,3,7,164,79,149,77.1,1.1,3.7,0.3,78.9,1.3,3,1407
O,ITCM5,47.24,-95.19,2021,10,04,13,202110041300,49,0,3,7,147,100,16,76.8,1.1,3.7,0.3,76.2,1.1,0,1307
O,ITCM5,47.24,-95.19,2021,10,04,12,202110041200,45,0,2,4,162,100,0,77.3,1,3.3,0.2,78.6,1.2,0,1207
O,ITCM5,47.24,-95.19,2021,10,04,11,202110041100,45,0,1,3,159,100,0,77.8,1,3.3,0.2,78.9,1.1,0,1107
O,ITCM5,47.24,-95.19,2021,10,04,10,202110041000,45,0,1,5,162,100,0,78.3,1,3.3,0.2,78.9,1.1,0,1007
O,ITCM5,47.24,-95.19,2021,10,04,09,202110040900,46,0,2,4,164,100,0,78.8,1.2,4,0.3,78.6,1.2,0,907
O,ITCM5,47.24,-95.19,2021,10,04,08,202110040800,44,0,1,4,141,100,0,79.5,1.2,4,0.3,79,1.1,0,807
O,ITCM5,47.24,-95.19,2021,10,04,07,202110040700,43,0,0,1,,100,0,80.2,1.2,4,0.3,79.8,1.1,0,707
O,ITCM5,47.24,-95.19,2021,10,04,06,202110040600,44,0,0,1,,100,0,80.8,1.2,4,0.3,79.7,1.1,0,607
O,ITCM5,47.24,-95.19,2021,10,04,05,202110040500,45,0,0,2,,99,0,81.5,1.3,4.4,0.4,79.9,1.1,0,507
O,ITCM5,47.24,-95.19,2021,10,04,04,202110040400,46,0,0,1,,99,0,82.2,1.5,5.1,0.5,79.9,1.1,0,407
O,ITCM5,47.24,-95.19,2021,10,04,03,202110040300,47,0,0,0,,98,0,82.9,1.6,5.4,0.5,80.1,1.2,0,307
O,ITCM5,47.24,-95.19,2021,10,04,02,202110040200,50,0,0,0,,96,0,83.6,1.7,5.8,0.6,80.5,1.2,0,207
O,ITCM5,47.24,-95.19,2021,10,04,01,202110040100,53,0,0,0,,89,0,84.3,1.9,6.4,0.7,81.9,1.4,2,107
O,ITCM5,47.24,-95.19,2021,10,04,00,202110040000,60,0,0,5,,73,17,84.7,2,6.7,0.8,88,3.2,5,7
O,ITCM5,47.24,-95.19,2021,10,03,23,202110032300,69,0,3,7,96,49,142,84.7,2.6,8.5,1.2,91.7,6.9,12,2307
O,ITCM5,47.24,-95.19,2021,10,03,22,202110032200,72,0,3,8,66,43,232,84.3,2.4,7.9,1.1,93.6,9.1,15,2207
O,ITCM5,47.24,-95.19,2021,10,03,21,202110032100,74,0,2,9,42,39,409,83.6,2.1,7,0.9,95,10.2,17,2107
O,ITCM5,47.24,-95.19,2021,10,03,20,202110032000,73,0,5,11,22,40,521,82.6,2.3,7.6,1,95,13,17,2007
O,ITCM5,47.24,-95.19,2021,10,03,19,202110031900,72,0,4,10,9,40,575,81.4,1.8,6.1,0.7,95,12.1,16,1907
O,ITCM5,47.24,-95.19,2021,10,03,18,202110031800,70,0,4,10,19,44,572,80.1,1.6,5.4,0.5,94.2,10.7,14,1807
O,ITCM5,47.24,-95.19,2021,10,03,17,202110031700,69,0,3,9,318,46,518,78.8,1.3,4.2,0.3,92.5,7.8,13,1707
O,ITCM5,47.24,-95.19,2021,10,03,16,202110031600,64,0,4,6,332,63,421,77.5,1.3,4.2,0.3,86.8,3.8,8,1607
O,ITCM5,47.24,-95.19,2021,10,03,15,202110031500,59,0,1,4,312,81,294,76.7,0.9,2.7,0.2,81.2,1.4,3,1507
O,ITCM5,47.24,-95.19,2021,10,03,14,202110031400,48,0,0,0,,99,128,76.5,0.8,2.3,0.1,77.9,0.9,0,1407
O,ITCM5,47.24,-95.19,2021,10,03,13,202110031300,36,0,0,0,,99,15,76.7,0.9,2.7,0.2,77.9,0.9,0,1307
O,ITCM5,47.24,-95.19,2021,10,03,12,202110031200,35,0,0,0,,99,0,76.9,0.9,2.7,0.2,80.3,1.2,0,1207
O,ITCM5,47.24,-95.19,2021,10,03,11,202110031100,37,0,0,0,,100,0,77.2,0.9,2.7,0.2,80,1.1,0,1107
O,ITCM5,47.24,-95.19,2021,10,03,10,202110031000,38,0,0,0,,99,0,77.5,0.9,2.7,0.2,80.2,1.2,0,1007
O,ITCM5,47.24,-95.19,2021,10,03,09,202110030900,39,0,0,1,,99,0,77.8,0.9,2.7,0.2,80.1,1.2,0,907
O,ITCM5,47.24,-95.19,2021,10,03,08,202110030800,40,0,0,0,,99,0,78.1,1,3.1,0.2,80.1,1.1,0,807
O,ITCM5,47.24,-95.19,2021,10,03,07,202110030700,42,0,0,0,,99,0,78.5,1,3.1,0.2,80,1.1,0,707
O,ITCM5,47.24,-95.19,2021,10,03,06,202110030600,44,0,0,0,,99,0,78.9,1,3.1,0.2,80,1.1,0,607
O,ITCM5,47.24,-95.19,2021,10,03,05,202110030500,45,0,0,0,,99,0,79.3,1.1,3.5,0.3,79.9,1.1,0,507
O,ITCM5,47.24,-95.19,2021,10,03,04,202110030400,47,0,0,0,,98,0,79.8,1.1,3.5,0.3,80.1,1.2,0,407
O,ITCM5,47.24,-95.19,2021,10,03,03,202110030300,49,0,0,0,,97,0,80.3,1.2,3.9,0.3,80.3,1.2,0,307
O,ITCM5,47.24,-95.19,2021,10,03,02,202110030200,52,0,0,1,,93,0,80.7,1.2,3.9,0.3,81.1,1.3,1,207
O,ITCM5,47.24,-95.19,2021,10,03,01,202110030100,57,0,1,3,320,82,1,81,1.4,4.6,0.4,83.7,1.9,3,107
O,ITCM5,47.24,-95.19,2021,10,03,00,202110030000,63,0,2,6,318,65,44,81,1.5,4.9,0.5,87.2,3.4,7,7
O,ITCM5,47.24,-95.19,2021,10,02,23,202110022300,66,0,2,8,337,52,130,80.7,1.4,4.6,0.4,88.7,4.2,10,2307
O,ITCM5,47.24,-95.19,2021,10,02,22,202110022200,65,0,1,10,342,51,138,80,1.2,3.9,0.3,88.7,3.9,10,2207
O,ITCM5,47.24,-95.19,2021,10,02,21,202110022100,67,0,5,11,334,49,357,79.3,1.6,5.2,0.5,88.7,5.3,12,2107
O,ITCM5,47.24,-95.19,2021,10,02,20,202110022000,66,0,4,12,313,60,258,78.2,1.3,4.2,0.3,84.2,2.6,9,2007
O,ITCM5,47.24,-95.19,2021,10,02,19,202110021900,65,0,5,12,320,67,229,77.3,1.3,4.2,0.3,78,1.4,7,1907
O,ITCM5,47.24,-95.19,2021,10,02,18,202110021800,66,0,4,10,360,74,296,76.5,1.2,3.9,0.3,67.9,0.8,6,1807
O,ITCM5,47.24,-95.19,2021,10,02,17,202110021700,63,0,6,11,346,82,221,75.9,1.3,4.5,0.4,50.9,0.3,4,1707
O,ITCM5,47.24,-95.19,2021,10,02,16,202110021600,60,0,4,7,317,91,107,75.5,1.1,3.7,0.3,33.9,0,2,1607
O,ITCM5,47.24,-95.19,2021,10,02,15,202110021500,58,0,3,8,313,91,73,75.4,1,3.3,0.2,25.1,0,1,1507
O,ITCM5,47.24,-95.19,2021,10,02,14,202110021400,59,0,3,6,327,96,42,75.3,1,3.3,0.2,17.2,0,1,1407
O,ITCM5,47.24,-95.19,2021,10,02,13,202110021300,59,0.01,3,10,349,98,3,75.3,1,3.3,0.2,13.4,0,0,1307
O,ITCM5,47.24,-95.19,2021,10,02,12,202110021200,60,0.01,3,9,334,100,0,75.3,1,3.3,0.2,35.7,0,0,1207
O,ITCM5,47.24,-95.19,2021,10,02,11,202110021100,60,0.01,1,4,319,100,0,75.5,0.9,2.9,0.2,35.7,0,0,1107
O,ITCM5,47.24,-95.19,2021,10,02,10,202110021000,59,0.01,2,4,305,100,0,75.8,0.9,2.9,0.2,35.7,0,0,1007
O,ITCM5,47.24,-95.19,2021,10,02,09,202110020900,59,0,2,4,312,100,0,76.1,1,3.3,0.2,78.3,1.1,0,907
O,ITCM5,47.24,-95.19,2021,10,02,08,202110020800,59,0,2,4,310,100,0,76.5,1,3.3,0.2,78.3,1.1,0,807
O,ITCM5,47.24,-95.19,2021,10,02,07,202110020700,59,0.01,2,5,310,99,0,76.9,1,3.3,0.2,36.4,0,0,707
O,ITCM5,47.24,-95.19,2021,10,02,06,202110020600,60,0,2,5,303,99,0,77.3,1,3.3,0.2,78.6,1.2,0,607
O,ITCM5,47.24,-95.19,2021,10,02,05,202110020500,61,0.01,0,3,,99,0,77.7,0.9,2.9,0.2,36,0,0,507
O,ITCM5,47.24,-95.19,2021,10,02,04,202110020400,62,0,2,4,305,98,0,78,1.1,3.7,0.3,79,1.2,0,407
O,ITCM5,47.24,-95.19,2021,10,02,03,202110020300,63,0.01,2,4,311,99,0,78.4,1.1,3.7,0.3,36.4,0,0,307
O,ITCM5,47.24,-95.19,2021,10,02,02,202110020200,64,0.01,2,5,313,98,0,79,1.2,4.1,0.3,37.2,0,0,207
O,ITCM5,47.24,-95.19,2021,10,02,01,202110020100,65,0,0,3,,95,0,79.6,1.1,3.7,0.3,80.7,1.2,1,107
O,ITCM5,47.24,-95.19,2021,10,02,00,202110020000,67,0,0,4,,87,9,79.8,1.1,3.7,0.3,82.7,1.6,3,7
O,ITCM5,47.24,-95.19,2021,10,01,23,202110012300,68,0,0,5,,83,51,79.8,1.1,3.7,0.3,84.7,2,4,2307
O,ITCM5,47.24,-95.19,2021,10,01,22,202110012200,69,0,3,9,204,81,140,79.7,1.4,4.8,0.4,85.1,2.7,5,2207
O,ITCM5,47.24,-95.19,2021,10,01,21,202110012100,70,0,3,8,225,79,213,79.5,1.4,4.8,0.4,85.1,2.7,5,2107
O,ITCM5,47.24,-95.19,2021,10,01,20,202110012000,69,0,4,8,220,81,132,79.2,1.5,5.2,0.5,83.6,2.4,5,2007
O,ITCM5,47.24,-95.19,2021,10,01,19,202110011900,69,0,2,7,242,81,94,79,1.2,4.1,0.3,83,1.9,5,1907
O,ITCM5,47.24,-95.19,2021,10,01,18,202110011800,68,0,3,7,169,83,128,78.8,1.3,4.5,0.4,82.5,1.9,4,1807
O,ITCM5,47.24,-95.19,2021,10,01,17,202110011700,69,0,0,5,,81,187,78.6,1,3.3,0.2,81.5,1.3,5,1707
O,ITCM5,47.24,-95.19,2021,10,01,16,202110011600,67,0,2,7,266,89,109,78.4,1.1,3.7,0.3,79.6,1.3,2,1607
O,ITCM5,47.24,-95.19,2021,10,01,15,202110011500,66,0,2,6,343,90,106,78.3,1.1,3.7,0.3,78.5,1.2,2,1507
O,ITCM5,47.24,-95.19,2021,10,01,14,202110011400,64,0,1,6,301,96,34,78.3,1,3.3,0.2,77.3,1,1,1407
O,ITCM5,47.24,-95.19,2021,10,01,13,202110011300,62,0,0,2,,99,4,78.5,1,3.3,0.2,77.3,0.9,0,1307
O,ITCM5,47.24,-95.19,2021,10,01,12,202110011200,63,0,0,4,,99,0,78.9,1,3.3,0.2,79.6,1.1,0,1207
O,ITCM5,47.24,-95.19,2021,10,01,11,202110011100,62,0,0,0,,98,0,79.4,1.1,3.7,0.3,79.9,1.1,0,1107
O,ITCM5,47.24,-95.19,2021,10,01,10,202110011000,62,0,1,3,329,99,0,79.9,1.2,4.1,0.3,78.9,1.1,0,1007
O,ITCM5,47.24,-95.19,2021,10,01,09,202110010900,61,0,0,2,,100,0,80.6,1.2,4.1,0.3,79.3,1.1,0,907
O,ITCM5,47.24,-95.19,2021,10,01,08,202110010800,60,0,0,2,,99,0,81.4,1.3,4.4,0.4,79.6,1.1,0,807
O,ITCM5,47.24,-95.19,2021,10,01,07,202110010700,60,0,0,1,,99,0,82.2,1.5,5.1,0.5,79.6,1.1,0,707
O,ITCM5,47.24,-95.19,2021,10,01,06,202110010600,62,0,0,4,,97,0,83.1,1.6,5.5,0.6,80.1,1.2,1,607
O,ITCM5,47.24,-95.19,2021,10,01,05,202110010500,64,0,0,5,,94,0,83.9,1.8,6.1,0.7,80.9,1.3,1,507
O,ITCM5,47.24,-95.19,2021,10,01,04,202110010400,66,0,3,5,141,88,0,84.6,2.5,8.3,1.1,81.7,1.8,3,407
O,ITCM5,47.24,-95.19,2021,10,01,03,202110010300,64,0,0,3,,89,0,85.2,2.2,7.4,0.9,82,1.4,2,307
O,ITCM5,47.24,-95.19,2021,10,01,02,202110010200,67,0,2,6,237,83,0,85.7,2.7,8.9,1.3,82.9,1.9,4,207
O,ITCM5,47.24,-95.19,2021,10,01,01,202110010100,70,0,2,5,314,76,0,86.2,2.9,9.4,1.4,84.2,2.2,6,107
O,ITCM5,47.24,-95.19,2021,10,01,00,202110010000,73,0,2,7,350,67,22,86.4,3,9.7,1.5,88.3,4,9,7
O,ITCM5,47.24,-95.19,2021,09,30,23,202109302300,77,0,0,4,,58,86,86.4,2.6,8.6,1.2,91.5,5.3,13,2307
O,ITCM5,47.24,-95.19,2021,09,30,22,202109302200,79,0,3,10,167,49,192,86.3,3.2,10.2,1.7,93.3,8.7,17,2207
O,ITCM5,47.24,-95.19,2021,09,30,21,202109302100,82,0,4,13,152,45,350,85.9,3.3,10.5,1.7,95.1,12.2,21,2107
O,ITCM5,47.24,-95.19,2021,09,30,20,202109302000,82,0,4,14,207,47,464,85.1,3,9.7,1.5,95.3,12.5,20,2007
O,ITCM5,47.24,-95.19,2021,09,30,19,202109301900,83,0,5,12,187,47,559,84.3,2.9,9.4,1.4,95.3,13.5,20,1907
O,ITCM5,47.24,-95.19,2021,09,30,18,202109301800,82,0,4,8,153,51,565,83.3,2.3,7.7,1,95.2,12.3,18,1807
O,ITCM5,47.24,-95.19,2021,09,30,17,202109301700,79,0,2,7,171,58,511,82.3,1.7,5.5,0.6,93.8,8.6,14,1707
O,ITCM5,47.24,-95.19,2021,09,30,16,202109301600,75,0,3,6,201,67,383,81.6,1.7,5.5,0.6,88.9,4.7,10,1607
O,ITCM5,47.24,-95.19,2021,09,30,15,202109301500,70,0,3,7,168,77,261,81.2,1.7,5.5,0.6,84.1,2.4,6,1507
O,ITCM5,47.24,-95.19,2021,09,30,14,202109301400,67,0,3,6,150,85,146,81,1.6,5.2,0.5,80.4,1.5,3,1407
O,ITCM5,47.24,-95.19,2021,09,30,13,202109301300,58,0,0,3,,99,25,81,1.3,4.2,0.3,78.4,1,0,1307
O,ITCM5,47.24,-95.19,2021,09,30,12,202109301200,57,0,0,2,,99,0,81.7,1.4,4.6,0.4,79.7,1.1,0,1207
O,ITCM5,47.24,-95.19,2021,09,30,11,202109301100,60,0,1,6,87,97,0,82.5,1.6,5.2,0.5,79.5,1.2,1,1107
O,ITCM5,47.24,-95.19,2021,09,30,10,202109301000,60,0,1,4,149,96,0,83.4,1.8,5.9,0.6,79.8,1.2,1,1007
O,ITCM5,47.24,-95.19,2021,09,30,09,202109300900,65,0,1,5,148,88,0,84.3,2.1,6.8,0.8,81.9,1.5,3,907
O,ITCM5,47.24,-95.19,2021,09,30,08,202109300800,66,0,3,6,135,84,0,84.8,2.6,8.2,1.1,82.6,1.9,3,807
O,ITCM5,47.24,-95.19,2021,09,30,07,202109300700,66,0,2,6,131,84,0,85.2,2.5,7.9,1.1,82.6,1.8,3,707
O,ITCM5,47.24,-95.19,2021,09,30,06,202109300600,62,0,0,2,,92,0,85.6,2.3,7.4,0.9,81.4,1.3,2,607
O,ITCM5,47.24,-95.19,2021,09,30,05,202109300500,64,0,0,3,,86,0,86.4,2.6,8.2,1.1,82.6,1.5,3,507
O,ITCM5,47.24,-95.19,2021,09,30,04,202109300400,63,0,0,3,,86,0,86.9,2.8,8.8,1.3,82.6,1.5,3,407
O,ITCM5,47.24,-95.19,2021,09,30,03,202109300300,64,0,2,4,131,83,0,87.5,3.5,10.6,1.8,82.7,1.8,3,307
O,ITCM5,47.24,-95.19,2021,09,30,02,202109300200,69,0,2,4,138,73,0,88.2,3.9,11.6,2.1,84.6,2.3,7,207
O,ITCM5,47.24,-95.19,2021,09,30,01,202109300100,73,0,1,6,185,63,0,88.7,3.9,11.6,2.1,85,2.3,10,107
O,ITCM5,47.24,-95.19,2021,09,30,00,202109300000,76,0,3,10,159,56,23,88.9,4.7,13.4,2.7,89.9,5.4,13,7
O,ITCM5,47.24,-95.19,2021,09,29,23,202109292300,80,0,6,15,155,47,147,88.9,6,16.2,3.8,92.4,9.8,19,2307
O,ITCM5,47.24,-95.19,2021,09,29,22,202109292200,82,0,6,16,156,42,289,88.8,5.9,16,3.7,94.3,12.8,22,2207
O,ITCM5,47.24,-95.19,2021,09,29,21,202109292100,84,0,6,16,172,38,418,88.5,5.6,15.4,3.4,95.3,14.7,25,2107
O,ITCM5,47.24,-95.19,2021,09,29,20,202109292000,85,0,7,19,167,38,555,87.9,5.6,15.4,3.4,95.3,16,25,2007
O,ITCM5,47.24,-95.19,2021,09,29,19,202109291900,83,0,8,17,160,43,536,87,5.3,14.7,3.2,95.2,17,22,1907
O,ITCM5,47.24,-95.19,2021,09,29,18,202109291800,83,0,5,12,162,45,575,86.3,3.8,11.3,2,95.2,13.4,21,1807
O,ITCM5,47.24,-95.19,2021,09,29,17,202109291700,79,0,6,13,151,50,494,85.6,3.7,10.6,1.8,92.7,10.2,17,1707
O,ITCM5,47.24,-95.19,2021,09,29,16,202109291600,75,0,5,10,165,57,414,85,3.2,9.4,1.4,90.3,6.8,13,1607
O,ITCM5,47.24,-95.19,2021,09,29,15,202109291500,70,0,5,12,167,65,294,84.7,3,8.9,1.3,86.7,4,9,1507
O,ITCM5,47.24,-95.19,2021,09,29,14,202109291400,66,0,6,11,165,74,151,84.6,3.2,9.4,1.4,83.4,2.8,6,1407
O,ITCM5,47.24,-95.19,2021,09,29,13,202109291300,61,0,4,9,168,82,26,84.6,2.8,8.3,1.2,82,2,3,1307
O,ITCM5,47.24,-95.19,2021,09,29,12,202109291200,59,0,4,8,165,85,0,84.9,2.9,8.6,1.2,82,2,3,1207
O,ITCM5,47.24,-95.19,2021,09,29,11,202109291100,59,0,3,7,153,83,0,85.4,2.8,8.3,1.2,82.4,1.9,3,1107
O,ITCM5,47.24,-95.19,2021,09,29,10,202109291000,60,0,3,8,146,81,0,85.9,3,8.9,1.3,82.8,2,3,1007
O,ITCM5,47.24,-95.19,2021,09,29,09,202109290900,61,0,3,11,158,79,0,86.4,3.3,9.6,1.5,83.2,2.1,4,907
O,ITCM5,47.24,-95.19,2021,09,29,08,202109290800,62,0,5,9,157,76,0,86.9,4.1,11.5,2.1,83.6,2.6,5,807
O,ITCM5,47.24,-95.19,2021,09,29,07,202109290700,63,0,6,11,166,72,0,87.3,4.7,12.8,2.5,84.2,3.1,6,707
O,ITCM5,47.24,-95.19,2021,09,29,06,202109290600,65,0,4,18,182,69,0,87.7,4.3,12,2.2,84.7,2.8,7,607
O,ITCM5,47.24,-95.19,2021,09,29,05,202109290500,66,0,5,15,177,66,0,88,4.8,13,2.6,85,3.2,7,507
O,ITCM5,47.24,-95.19,2021,09,29,04,202109290400,67,0,6,14,175,66,0,88.3,5.5,14.5,3.1,85,3.4,8,407
O,ITCM5,47.24,-95.19,2021,09,29,03,202109290300,69,0,5,13,164,65,0,88.6,5.3,14.1,2.9,85,3.2,8,307
O,ITCM5,47.24,-95.19,2021,09,29,02,202109290200,71,0,5,13,167,60,0,88.9,5.5,14.5,3.1,85,3.2,10,207
O,ITCM5,47.24,-95.19,2021,09,29,01,202109290100,72,0,4,11,163,58,1,89.1,5.2,13.9,2.9,88.4,4.7,11,107
O,ITCM5,47.24,-95.19,2021,09,29,00,202109290000,76,0,5,14,162,52,29,89.3,5.8,15.1,3.3,90.4,6.8,15,7
O,ITCM5,47.24,-95.19,2021,09,28,23,202109282300,80,0,6,18,171,44,169,89.3,6.3,16.1,3.7,93,10.7,20,2307
O,ITCM5,47.24,-95.19,2021,09,28,22,202109282200,84,0,7,18,163,39,329,89.2,6.7,16.8,4,94.8,14.9,24,2207
O,ITCM5,47.24,-95.19,2021,09,28,21,202109282100,85,0,7,16,188,37,447,88.8,6.4,16.3,3.8,95.2,15.7,26,2107
O,ITCM5,47.24,-95.19,2021,09,28,20,202109282000,85,0,7,19,172,37,532,88.1,5.8,15.1,3.3,95.2,15.7,26,2007
O,ITCM5,47.24,-95.19,2021,09,28,19,202109281900,83,0,8,16,177,39,595,87.2,5.5,14.5,3.1,94.7,15.9,24,1907
O,ITCM5,47.24,-95.19,2021,09,28,18,202109281800,80,0,8,17,178,42,590,86.3,4.8,13,2.6,93.8,14.1,20,1807
O,ITCM5,47.24,-95.19,2021,09,28,17,202109281700,76,0,7,16,174,48,537,85.5,4,10.7,1.8,92.3,10.5,16,1707
